checking_balance,months_loan_duration,amount,savings_balance,installment_rate,age,existing_credits,dependents,employment_months,residence_months,credit_history_delayed,credit_history_fully repaid,credit_history_fully repaid this bank,credit_history_repaid,purpose_car (new),purpose_car (used),purpose_domestic appliances,purpose_education,purpose_furniture,purpose_others,purpose_radio/tv,purpose_repairs,purpose_retraining,personal_status_divorced,personal_status_married,personal_status_single,other_debtors_guarantor,other_debtors_none,property_other,property_real estate,property_unknown/none,installment_plan_none,installment_plan_stores,housing_own,housing_rent,foreign_worker_yes,job_skilled employee,job_unemployed non-resident,job_unskilled resident,gender_male,target
20.0,18,3872,36.0,2,67,1,1,0,120,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
35.0,39,4933,55.0,2,25,2,1,72,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,False,True,1
0.0,24,1940,4619.0,4,60,1,1,180,288,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
162.0,12,1410,61.0,2,31,1,1,12,4,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
134.0,12,836,400.0,4,23,1,1,4,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,1
109.0,20,6468,0.0,1,60,1,1,0,144,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
43.0,18,1941,12765.0,4,35,1,1,12,11,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,True,0
0.0,22,2675,554.0,3,40,1,1,120,168,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
0.0,48,2751,0.0,4,38,2,2,156,36,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
142.0,48,6224,79.0,4,50,1,1,120,264,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,1
-18.0,40,5998,76.0,4,27,1,1,36,24,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,1
103.0,21,1188,86.0,2,39,1,2,120,156,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1
0.0,24,6313,0.0,3,41,1,2,132,120,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
0.0,6,1221,0.0,1,27,2,1,24,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
512.0,24,2892,61.0,3,51,1,1,144,144,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,0
0.0,24,3062,880.0,4,32,1,1,192,12,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,True,True,True,False,False,True,0
0.0,9,2301,279.0,2,22,1,1,10,216,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0
-36.0,18,7511,0.0,1,51,1,2,84,252,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,True,1
0.0,12,1258,4.0,2,22,2,1,5,204,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,0
0.0,24,717,0.0,4,54,2,1,108,288,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
98.0,9,1549,0.0,4,35,1,1,6,3,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,0
0.0,24,1597,23.0,4,54,2,2,120,84,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,0
32.0,18,1795,79.0,3,48,2,1,96,132,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,0
-23.0,20,4272,30.0,1,24,2,1,156,252,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
0.0,12,976,0.0,4,35,2,1,132,252,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
3.0,12,7472,0.0,1,24,1,1,0,10,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,0
-4.0,36,9271,40.0,2,24,1,1,72,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
99.0,6,590,14.0,3,26,1,1,0,12,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,True,False,False,False,False,True,True,0
0.0,12,930,0.0,4,65,4,1,96,120,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
188.0,42,9283,31.0,1,55,1,1,0,9,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,0
119.0,15,1778,87.0,2,26,2,1,4,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,1
119.0,8,907,6.0,3,26,1,1,6,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
109.0,6,484,94.0,3,28,1,1,84,36,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,True,True,0
-13.0,36,9629,34.0,4,24,2,1,72,180,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
-16.0,48,3051,29.0,3,54,1,1,24,192,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
-9.0,48,3931,39.0,4,46,1,2,48,60,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,1
192.0,36,7432,89.0,2,54,1,1,24,6,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0
0.0,6,1338,851.0,1,62,1,1,12,180,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,6,1554,45.0,1,24,2,1,72,3,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,0
-44.0,36,15857,87.0,2,43,1,1,0,36,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,True,0
-8.0,18,1345,25.0,4,26,1,1,12,24,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,True,False,False,True,1
0.0,12,1101,65.0,3,27,2,1,12,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
999.0,12,3016,64.0,3,24,1,1,36,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-27.0,36,2712,26.0,2,41,1,2,132,10,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,1
-19.0,8,731,51.0,4,47,2,1,108,168,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
0.0,18,3780,37.0,3,35,2,1,4,8,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
-36.0,21,1602,0.0,4,30,2,1,144,12,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-32.0,18,3966,5.0,1,33,3,1,108,276,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,1
0.0,18,4165,75.0,2,36,2,2,12,6,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,True,1
-30.0,36,8335,0.0,3,47,1,1,96,144,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,1
10.0,48,6681,0.0,4,38,1,2,12,204,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,0
0.0,24,2375,980.0,4,44,2,2,12,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-17.0,18,1216,47.0,4,23,1,1,11,12,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,1
-43.0,45,11816,67.0,2,29,2,1,144,276,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,True,1
16.0,24,5084,0.0,2,42,1,1,228,108,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
630.0,15,2327,38.0,2,25,1,1,2,48,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1
-39.0,12,1082,0.0,4,48,2,1,36,132,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,1
0.0,12,886,0.0,4,21,1,1,24,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
0.0,4,601,84.0,1,23,1,2,8,24,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,True,False,0
-39.0,24,2957,11.0,4,63,2,1,216,72,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0.0,24,2611,12.0,4,46,2,1,96,12,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,0
-47.0,36,5179,73.0,4,29,1,1,60,3,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,1
0.0,21,2993,18.0,3,28,2,1,24,4,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,0
0.0,18,1943,85.0,4,23,1,1,3,84,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1
0.0,24,1559,80.0,4,50,1,1,60,132,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,0
0.0,18,3422,80.0,4,47,3,2,180,240,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,0
127.0,21,3976,0.0,2,35,1,1,72,24,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
0.0,18,6761,0.0,2,68,2,1,24,180,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,True,True,True,False,False,True,1
0.0,24,1249,47.0,4,28,1,1,2,11,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
-49.0,9,1364,13.0,3,59,1,1,72,228,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
-7.0,12,709,3.0,4,57,1,1,120,156,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,1
-18.0,20,2235,4.0,4,33,2,1,36,7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,1
0.0,24,4042,0.0,3,43,2,1,84,72,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0.0,15,1471,67.0,4,35,2,1,24,204,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,0
-45.0,18,1442,83.0,4,32,2,2,48,72,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,True,1
0.0,36,10875,21.0,2,45,2,2,144,11,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
0.0,24,1474,233.0,4,33,1,1,8,36,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,10,894,0.0,4,40,1,1,72,36,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,0
0.0,15,3343,3.0,4,28,1,1,36,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,0
-46.0,15,3959,36.0,3,29,1,1,12,0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1
0.0,9,3577,303.0,1,26,1,2,36,2,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,0
0.0,24,5804,19972.0,4,27,2,1,12,10,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,18,2169,76.0,4,28,1,1,36,6,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
-46.0,24,2439,78.0,4,35,1,1,6,228,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,1
0.0,27,4526,11007.0,4,32,2,2,4,9,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,True,False,False,True,True,0
0.0,10,2210,2.0,2,25,1,1,36,2,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,True,1
0.0,15,2221,513.0,2,20,1,1,24,216,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,True,True,False,False,False,0
-10.0,18,2389,61.0,4,27,1,1,3,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False,0
0.0,12,3331,78.0,2,42,1,1,108,132,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,0
0.0,36,7409,0.0,3,37,2,1,132,8,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
-41.0,12,652,73.0,4,24,1,1,156,156,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0
0.0,36,7678,620.0,2,40,2,1,72,96,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
309.0,6,1343,93.0,1,46,2,2,216,108,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0
-44.0,24,1382,287.0,4,26,2,1,60,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,15,874,0.0,4,24,1,1,3,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
-40.0,12,3590,98.0,2,29,1,2,36,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,True,0
18.0,11,1322,18185.0,4,40,2,1,24,60,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
-37.0,18,1940,1.0,3,36,1,1,6,264,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,0
0.0,36,3595,61.0,4,28,1,1,108,3,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-43.0,9,1422,31.0,3,27,1,1,7,11,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,True,1
0.0,30,6742,0.0,2,36,2,1,48,36,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0.0,24,7814,56.0,3,38,1,1,84,24,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
0.0,24,9277,0.0,2,48,1,1,36,204,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,True,False,False,True,0
103.0,30,2181,0.0,4,36,2,1,84,204,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,18,1098,46.0,4,65,2,1,0,156,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,0
42.0,24,4057,86.0,3,43,1,1,60,36,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
-48.0,12,795,53.0,4,53,1,1,2,84,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,1
27.0,24,2825,0.0,4,34,2,2,84,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,True,False,False,True,0
5.0,48,15672,19.0,2,23,1,1,24,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,1
0.0,36,6614,90.0,4,34,2,1,168,180,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
0.0,28,7824,0.0,3,40,2,2,5,168,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,True,True,False,False,True,0
-26.0,27,2442,12.0,4,43,4,2,84,204,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,0
0.0,15,1829,75.0,4,46,2,1,228,132,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-6.0,12,2171,5.0,4,38,2,1,24,120,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,True,0
31.0,36,5800,63.0,3,34,2,1,12,72,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
0.0,18,1169,0.0,4,29,2,1,12,24,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
0.0,36,8947,0.0,3,31,1,2,84,11,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,False,False,True,0
-46.0,21,2606,11.0,4,28,1,1,7,264,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,False,0
0.0,12,1592,18574.0,3,35,1,1,72,5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0
0.0,15,2186,0.0,1,33,1,1,72,60,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,True,False,0
-41.0,18,4153,29.0,2,42,1,1,24,48,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,True,True,False,False,True,1
-10.0,16,2625,20.0,2,43,1,1,96,264,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,True,False,False,True,1
0.0,20,3485,0.0,2,44,2,1,4,156,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,36,10477,0.0,2,42,2,1,180,84,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,True,0
0.0,15,1386,0.0,4,40,1,1,12,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,False,True,True,True,False,False,True,0
0.0,24,1278,75.0,4,36,1,1,144,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0
-4.0,12,1107,28.0,2,20,1,2,12,11,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,0
-42.0,21,3763,0.0,2,24,1,1,60,6,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,True,0
61.0,36,3711,0.0,2,27,1,1,24,5,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
0.0,15,3594,64.0,1,46,2,1,7,8,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,0
104.0,9,3195,0.0,1,33,1,1,12,8,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0
0.0,36,4454,13.0,4,34,2,1,12,216,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0
144.0,24,4736,50.0,2,25,1,1,0,276,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,1
50.0,30,2991,0.0,2,25,1,1,96,264,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,0
0.0,11,2142,10664.0,1,28,1,1,156,7,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
-4.0,24,3161,12.0,4,31,1,1,36,8,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,True,1
135.0,48,18424,74.0,1,32,1,1,24,4,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1
0.0,10,2848,231.0,1,32,1,2,36,5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,0
-41.0,6,14896,92.0,1,68,1,1,216,264,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,1
-21.0,24,2359,402.0,1,33,1,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,True,1
-41.0,24,3345,3.0,4,39,1,1,108,10,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,1
0.0,18,1817,27.0,4,28,2,1,36,4,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,True,False,False,False,0
0.0,48,12749,553.0,4,37,1,1,84,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,0
-11.0,9,1366,45.0,3,22,1,1,4,216,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,1
24.0,12,2002,59.0,3,30,1,2,72,192,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,True,True,False,False,True,0
-6.0,24,6872,32.0,2,55,1,1,5,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,1
-1.0,12,697,24.0,4,46,2,1,3,3,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,True,False,False,True,1
-46.0,18,1049,28.0,4,21,1,1,1,204,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,True,True,False,False,False,0
-3.0,48,10297,45.0,4,39,3,2,60,108,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,True,False,False,True,1
0.0,30,1867,0.0,4,58,1,1,144,168,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,False,True,0
-14.0,12,1344,84.0,4,43,2,2,24,9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,0
-13.0,24,1747,83.0,4,24,1,1,2,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,0
61.0,9,1670,60.0,4,22,1,1,10,8,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,True,False,False,False,1
0.0,9,1224,17.0,3,30,2,1,12,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,True,0
0.0,12,522,632.0,4,42,2,2,96,276,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,0
-49.0,12,1498,26.0,4,23,1,1,24,0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,True,False,False,False,0
73.0,30,1919,353.0,4,30,2,1,4,36,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False,False,True,1
